site_id,class,zone,cluster,governorate,lat,lon,ground_elev_m,site_type,local_bldg_height_mean_m,local_bldg_height_max_m,built_fraction,antenna_height_agl_m,sectors,configuration,backhaul,hub,ring,is_hub
AMM-DU-0026,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.89281,892,Rooftop,14.3,19.7,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R01,0
AMM-DU-0027,DU,Amman core,Amman-Zarqa Metro,Amman,31.93979,35.89636,879,Rooftop,14.8,19.4,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R01,0
AMM-DU-0028,DU,Amman core,Amman-Zarqa Metro,Amman,31.94081,35.90069,833,Rooftop,14.1,16.4,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R01,1
AMM-DU-0029,DU,Amman core,Amman-Zarqa Metro,Amman,31.94081,35.90463,849,Rooftop,13.4,17.4,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R04,0
AMM-DU-0030,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.90935,800,Rooftop,14.0,21.8,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R03,0
AMM-DU-0031,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.91329,887,Rooftop,13.5,20.1,1.0,29,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R03,0
AMM-DU-0032,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.91566,884,Rooftop,12.2,14.0,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R06,0
AMM-DU-0033,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.91959,854,Rooftop,15.6,20.0,1.0,29,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R06,0
AMM-DU-0034,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.92511,838,Rooftop,16.2,20.4,1.0,29,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R06,0
AMM-DU-0035,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.92747,826,Rooftop,14.7,19.3,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R05,0
AMM-DU-0036,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.93298,873,Rooftop,14.7,22.3,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R04,0
AMM-DU-0037,DU,Amman core,Amman-Zarqa Metro,Amman,31.94047,35.93653,923,Rooftop,12.1,14.2,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R03,0
AMM-DU-0038,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.94007,922,Rooftop,13.4,17.2,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R03,0
AMM-DU-0039,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.94322,892,Rooftop,13.7,16.2,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R08,0
AMM-DU-0040,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.94716,868,Rooftop,15.9,19.0,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R08,0
AMM-DU-0041,DU,Amman core,Amman-Zarqa Metro,Amman,31.94013,35.95110,819,Rooftop,15.9,18.8,1.0,27,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R07,0
AMM-DU-0042,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.88297,928,Rooftop,11.9,13.1,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R03,0
AMM-DU-0043,DU,Amman core,Amman-Zarqa Metro,Amman,31.94239,35.88691,918,Rooftop,12.9,13.9,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R07,0
AMM-DU-0044,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.89006,879,Rooftop,14.2,19.0,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R07,0
AMM-DU-0045,DU,Amman core,Amman-Zarqa Metro,Amman,31.94375,35.89478,887,Rooftop,14.2,22.8,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R07,0
AMM-DU-0046,DU,Amman core,Amman-Zarqa Metro,Amman,31.94375,35.89872,879,Rooftop,12.5,17.3,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R06,0
AMM-DU-0047,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.90187,867,Rooftop,13.5,16.9,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R05,0
AMM-DU-0048,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.90581,813,Rooftop,14.8,18.1,1.0,27,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R04,0
AMM-DU-0049,DU,Amman core,Amman-Zarqa Metro,Amman,31.94239,35.91054,844,Rooftop,12.6,17.6,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R04,0
AMM-DU-0050,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.91447,861,Rooftop,13.4,19.6,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R04,0
AMM-DU-0051,DU,Amman core,Amman-Zarqa Metro,Amman,31.94239,35.91841,854,Rooftop,15.7,21.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R06,0
AMM-DU-0052,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.92156,806,Rooftop,17.9,21.2,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R06,0
AMM-DU-0053,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.92629,837,Rooftop,17.4,22.8,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R05,0
AMM-DU-0054,DU,Amman core,Amman-Zarqa Metro,Amman,31.94273,35.93062,796,Rooftop,16.7,22.1,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R05,0
AMM-DU-0055,DU,Amman core,Amman-Zarqa Metro,Amman,31.94273,35.93456,864,Rooftop,16.8,22.1,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R04,0
AMM-DU-0056,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.93889,899,Rooftop,13.5,18.2,1.0,27,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R04,0
AMM-DU-0057,DU,Amman core,Amman-Zarqa Metro,Amman,31.94375,35.94204,921,Rooftop,12.6,14.4,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R07,0
AMM-DU-0058,DU,Amman core,Amman-Zarqa Metro,Amman,31.94375,35.94598,888,Rooftop,14.1,15.9,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R07,0
AMM-DU-0059,DU,Amman core,Amman-Zarqa Metro,Amman,31.94273,35.94953,871,Rooftop,16.5,17.6,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R07,0
AMM-DU-0060,DU,Amman core,Amman-Zarqa Metro,Amman,31.94307,35.95464,810,Rooftop,17.6,21.0,1.0,29,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R06,0
AMM-DU-0061,DU,Amman core,Amman-Zarqa Metro,Amman,31.94239,35.95780,832,Rooftop,15.8,19.3,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R05,0
AMM-DU-0062,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.87312,935,Rooftop,12.3,14.8,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R05,0
AMM-DU-0063,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.87706,941,Rooftop,11.4,12.8,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R04,0
AMM-DU-0064,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.88100,934,Rooftop,12.8,14.5,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R04,0
AMM-DU-0065,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.88415,920,Rooftop,12.9,14.5,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R03,0
AMM-DU-0066,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.88888,906,Rooftop,12.1,13.9,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R07,0
AMM-DU-0067,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.89281,901,Rooftop,11.4,14.6,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R07,0
AMM-DU-0068,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.89675,895,Rooftop,11.1,14.6,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R06,0
AMM-DU-0069,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.90069,884,Rooftop,13.4,16.9,0.96,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R05,0
AMM-DU-0070,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.90384,833,Rooftop,12.3,16.9,0.96,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R05,0
AMM-DU-0071,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.90857,802,Rooftop,13.7,18.1,1.0,27,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R04,0
AMM-DU-0072,DU,Amman core,Amman-Zarqa Metro,Amman,31.94533,35.91251,832,Rooftop,15.8,21.5,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R04,0
AMM-DU-0073,DU,Amman core,Amman-Zarqa Metro,Amman,31.94533,35.91644,805,Rooftop,18.1,21.5,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-82,HUB-AMM-82-R02,0
AMM-DU-0074,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.92038,822,Rooftop,18.2,21.7,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-82,HUB-AMM-82-R02,0
AMM-DU-0075,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.92432,802,Rooftop,17.9,22.8,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R05,0
AMM-DU-0076,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.92826,809,Rooftop,19.1,24.4,1.0,33,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R05,0
AMM-DU-0077,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.93220,793,Rooftop,17.6,22.1,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R05,0
AMM-DU-0078,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.93692,830,Rooftop,18.2,23.6,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R04,0
AMM-DU-0079,DU,Amman core,Amman-Zarqa Metro,Amman,31.94533,35.94007,887,Rooftop,14.3,15.7,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R04,0
AMM-DU-0080,DU,Amman core,Amman-Zarqa Metro,Amman,31.94533,35.94401,897,Rooftop,14.2,15.7,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R07,0
AMM-DU-0081,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.94795,890,Rooftop,15.7,17.0,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R07,0
AMM-DU-0082,DU,Amman core,Amman-Zarqa Metro,Amman,31.94668,35.95189,874,Rooftop,16.2,19.5,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R06,0
AMM-DU-0083,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.95661,829,Rooftop,16.4,21.0,1.0,29,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R05,0
AMM-DU-0084,DU,Amman core,Amman-Zarqa Metro,Amman,31.94601,35.95976,856,Rooftop,13.3,16.9,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R05,0
AMM-DU-0085,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.86722,943,Rooftop,13.9,15.7,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R05,0
AMM-DU-0086,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.87115,944,Rooftop,14.7,15.8,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R05,0
AMM-DU-0087,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.87509,953,Rooftop,13.0,14.8,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R04,0
AMM-DU-0088,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.87903,942,Rooftop,12.2,13.8,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R04,0
AMM-DU-0089,DU,Amman core,Amman-Zarqa Metro,Amman,31.94962,35.88297,939,Rooftop,11.9,15.0,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-45,HUB-AMM-45-R04,0
AMM-DU-0090,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.88691,926,Rooftop,11.8,14.4,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R07,0
AMM-DU-0091,DU,Amman core,Amman-Zarqa Metro,Amman,31.94962,35.89084,915,Rooftop,12.3,16.4,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R06,0
AMM-DU-0092,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.89478,905,Rooftop,11.3,14.8,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R06,0
AMM-DU-0093,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.89793,892,Rooftop,11.4,16.0,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R06,0
AMM-DU-0094,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.90187,834,Rooftop,15.2,19.1,0.92,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R05,0
AMM-DU-0095,DU,Amman core,Amman-Zarqa Metro,Amman,31.94928,35.90620,868,Rooftop,12.7,19.1,0.96,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-41,HUB-AMM-41-R04,0
AMM-DU-0096,DU,Amman core,Amman-Zarqa Metro,Amman,31.94962,35.91054,839,Rooftop,13.1,15.4,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-82,HUB-AMM-82-R01,0
AMM-DU-0097,DU,Amman core,Amman-Zarqa Metro,Amman,31.94962,35.91447,814,Rooftop,14.6,18.4,1.0,27,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-82,HUB-AMM-82-R02,0
AMM-DU-0098,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.91841,858,Rooftop,17.8,21.5,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-82,HUB-AMM-82-R02,0
AMM-DU-0099,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.92235,850,Rooftop,16.6,19.8,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-82,HUB-AMM-82-R02,0
AMM-DU-0100,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.92629,844,Rooftop,16.4,20.4,1.0,29,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-82,HUB-AMM-82-R03,0
AMM-DU-0101,DU,Amman core,Amman-Zarqa Metro,Amman,31.94860,35.92983,837,Rooftop,16.4,24.4,1.0,33,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R05,0
AMM-DU-0102,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.93338,791,Rooftop,17.7,21.6,1.0,30,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R04,0
AMM-DU-0103,DU,Amman core,Amman-Zarqa Metro,Amman,31.94827,35.93810,822,Rooftop,17.9,23.6,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-38,HUB-AMM-38-R04,0
AMM-DU-0104,DU,Amman core,Amman-Zarqa Metro,Amman,31.94894,35.94283,839,Rooftop,17.4,22.3,1.0,31,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R07,0
AMM-DU-0105,DU,Amman core,Amman-Zarqa Metro,Amman,31.94827,35.94598,848,Rooftop,16.0,19.1,1.0,28,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R06,0
AMM-DU-0106,DU,Amman core,Amman-Zarqa Metro,Amman,31.94827,35.94992,885,Rooftop,14.8,16.7,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R06,0
AMM-DU-0107,DU,Amman core,Amman-Zarqa Metro,Amman,31.94860,35.95346,847,Rooftop,14.7,17.8,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R06,0
AMM-DU-0108,DU,Amman core,Amman-Zarqa Metro,Amman,31.94962,35.95780,812,Rooftop,14.7,17.9,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R05,0
AMM-DU-0109,DU,Amman core,Amman-Zarqa Metro,Amman,31.94827,35.96173,804,Rooftop,17.3,20.4,1.0,29,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-52,HUB-AMM-52-R04,0
AMM-DU-0110,DU,Amman core,Amman-Zarqa Metro,Amman,31.95188,35.86131,927,Rooftop,14.5,17.2,1.0,26,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-13,HUB-AMM-13-R02,0
AMM-DU-0111,DU,Amman core,Amman-Zarqa Metro,Amman,31.95256,35.86525,953,Rooftop,13.9,18.4,1.0,27,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-13,HUB-AMM-13-R02,0
AMM-DU-0112,DU,Amman core,Amman-Zarqa Metro,Amman,31.95188,35.86918,956,Rooftop,13.0,15.3,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-13,HUB-AMM-13-R02,0
AMM-DU-0113,DU,Amman core,Amman-Zarqa Metro,Amman,31.95188,35.87312,957,Rooftop,13.7,15.3,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-13,HUB-AMM-13-R03,0
AMM-DU-0114,DU,Amman core,Amman-Zarqa Metro,Amman,31.95188,35.87627,958,Rooftop,12.8,14.8,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-13,HUB-AMM-13-R03,0
AMM-DU-0115,DU,Amman core,Amman-Zarqa Metro,Amman,31.95188,35.88100,950,Rooftop,11.7,15.5,1.0,25,3,3-sector | n78 64T64R 3x100 MHz + n1/n3 4T4R + n28 2T4R | n258 street small cells in hotspots,Fiber ring,HUB-AMM-13,HUB-AMM-13-R03,0
